price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
19977,2011,chevrolet,tahoe ltz 4x4,good,8,gas,124000,clean,automatic,fwd,full-size,SUV,silver,wi
19981,2015,ford,transit wagon,good,6,gas,73130,clean,automatic,rwd,full-size,van,white,wi
19990,2019,chevrolet,equinox,excellent,4,gas,35031,clean,automatic,4wd,mid-size,SUV,black,wi
19995,2015,ram,1500,excellent,6,diesel,114460,clean,automatic,4wd,full-size,pickup,white,wi
19995,2016,kia,optima,excellent,4,gas,32524,clean,automatic,fwd,mid-size,sedan,white,wi
19995,2019,jeep,renegade,excellent,4,gas,28678,clean,automatic,4wd,mid-size,SUV,white,wi
19995,2017,ford,focus,excellent,4,gas,51137,clean,automatic,fwd,mid-size,sedan,white,wi
19995,2017,chevrolet,express,excellent,8,gas,67157,clean,automatic,rwd,full-size,van,silver,wi
19995,2017,chevrolet,express,excellent,6,gas,67157,clean,automatic,rwd,full-size,van,silver,wi
19995,2014,chevrolet,silverado,excellent,8,gas,73173,rebuilt,automatic,4wd,full-size,pickup,red,wi
19995,2014,chevrolet,silverado,excellent,8,gas,73173,rebuilt,automatic,4wd,full-size,pickup,red,wi
19995,2015,jeep,grand cherokee,excellent,6,gas,78993,clean,automatic,4wd,full-size,SUV,grey,wi
19995,2017,fiat,124 spider,excellent,4,gas,25005,clean,manual,rwd,mid-size,convertible,grey,wi
19995,2017,fiat,124 spider,excellent,4,gas,25005,clean,manual,rwd,mid-size,convertible,grey,wi
19995,2014,lincoln,navigator,excellent,8,gas,122500,clean,automatic,4wd,full-size,SUV,blue,wi
19995,2017,hyundai,tucsion limited,good,4,gas,26011,clean,automatic,4wd,mid-size,SUV,blue,wi
19995,2017,hyundai,tucsion limited,good,4,gas,26011,clean,automatic,4wd,mid-size,SUV,blue,wi
19995,2018,volkswagen,passat,excellent,4,gas,15111,clean,automatic,fwd,mid-size,sedan,black,wi
19995,2013,chevrolet,suburban,excellent,8,gas,109144,clean,automatic,4wd,full-size,SUV,black,wi
19995,2012,nissan,370z,excellent,6,gas,93651,clean,manual,rwd,mid-size,coupe,black,wi
19995,2018,toyota,camry,excellent,4,gas,63840,clean,automatic,fwd,mid-size,sedan,black,wi
19995,2014,ford,expedition,excellent,8,gas,106955,clean,automatic,4wd,full-size,SUV,black,wi
19995,2018,jeep,compass trailhawk,like new,4,gas,65050,clean,automatic,4wd,mid-size,SUV,black,wi
19999,2011,ford,f-150,excellent,8,gas,80920,rebuilt,automatic,4wd,full-size,pickup,silver,wi
19999,2011,ford,f-150,excellent,8,gas,80920,rebuilt,automatic,4wd,full-size,pickup,silver,wi
20134,2018,chevrolet,equinox,excellent,4,gas,35057,clean,automatic,4wd,mid-size,SUV,blue,wi
20219,2017,cadillac,xts,excellent,6,gas,49980,clean,automatic,fwd,full-size,sedan,black,wi
20495,2014,ford,f-150 supercrew 4wd,good,6,gas,96935,clean,automatic,4wd,full-size,truck,black,wi
20500,2019,chevrolet,impala,excellent,6,gas,27156,clean,automatic,fwd,full-size,sedan,silver,wi
20538,2014,ford,f-150 xlt supercrew 4wd,good,6,gas,99700,clean,automatic,4wd,full-size,truck,blue,wi
20538,2014,ford,f-150 xlt supercrew 4wd,good,6,gas,99700,clean,automatic,4wd,full-size,truck,blue,wi
20559,2020,buick,encore gx,excellent,3,gas,2875,clean,automatic,fwd,compact,SUV,red,wi
20621,2019,chevrolet,impala,excellent,6,gas,24813,clean,automatic,fwd,full-size,sedan,black,wi
20637,2014,jeep,grand cherokee,excellent,8,gas,95436,clean,automatic,4wd,mid-size,SUV,white,wi
20710,2014,jeep,grand cherokee,excellent,8,gas,95436,clean,automatic,4wd,mid-size,SUV,white,wi
20800,2010,chevrolet,express passenger,good,8,gas,79499,clean,automatic,4wd,full-size,van,blue,wi
20900,2014,toyota,tundra,excellent,8,gas,123600,clean,automatic,4wd,full-size,truck,white,wi
20900,2017,honda,pilot,good,6,gas,103610,clean,automatic,4wd,full-size,SUV,black,wi
20900,2012,ford,f150 platinum,excellent,6,gas,130000,clean,automatic,4wd,full-size,truck,black,wi
20980,2017,toyota,prius,excellent,4,hybrid,29000,clean,automatic,fwd,mid-size,sedan,black,wi
20986,2019,chevrolet,equinox,excellent,4,gas,26115,clean,automatic,4wd,mid-size,SUV,black,wi
20990,2007,chevrolet,express cargo van,good,8,gas,133355,clean,automatic,rwd,full-size,truck,white,wi
20995,2017,volkswagen,golf gti,excellent,4,gas,40432,clean,manual,fwd,compact,sedan,grey,wi
20995,2018,chrysler,300,excellent,6,gas,41656,clean,automatic,rwd,full-size,sedan,black,wi
20995,2017,kia,sorento,excellent,6,gas,40878,rebuilt,automatic,4wd,mid-size,SUV,black,wi
21000,2016,bmw,328i xdrive gran turismo,like new,4,gas,36234,clean,automatic,4wd,mid-size,sedan,black,wi
21125,2019,honda,hr-v,excellent,4,gas,24888,clean,automatic,4wd,compact,SUV,black,wi
21125,2019,honda,hr-v,excellent,4,gas,24888,clean,automatic,4wd,compact,SUV,black,wi
21423,2015,buick,enclave,excellent,6,gas,62545,clean,automatic,4wd,full-size,SUV,red,wi
21500,2014,ford,f-150 supercrew platinum 4x,excellent,6,gas,165000,lien,automatic,4wd,full-size,pickup,red,wi
21599,2014,ford,expedition el,excellent,8,other,75000,clean,automatic,4wd,full-size,SUV,black,wi
21750,2017,ford,edge titanium,excellent,4,gas,59000,lien,automatic,4wd,mid-size,SUV,white,wi
21888,2013,chevrolet,express cargo van,good,8,gas,2536,clean,automatic,rwd,mid-size,van,silver,wi
21895,2008,dodge,challenger srt-8,good,8,gas,38849,clean,automatic,rwd,full-size,coupe,silver,wi
21895,2008,dodge,challenger srt-8,good,8,gas,38849,clean,automatic,rwd,full-size,coupe,silver,wi
21900,2013,audi,s5,good,6,gas,60061,clean,automatic,4wd,mid-size,convertible,grey,wi
21900,2008,ford,f-350 sd,good,8,diesel,161639,clean,automatic,4wd,full-size,truck,black,wi
21949,2019,chevrolet,equinox,excellent,4,gas,21516,clean,automatic,4wd,full-size,SUV,blue,wi
21950,2014,gmc,sierra 1500 crew cab,excellent,8,gas,195414,clean,automatic,4wd,full-size,pickup,white,wi
21960,2012,gmc,savana cargo van,good,8,gas,94465,clean,automatic,4wd,mid-size,van,white,wi
21960,2012,gmc,savana cargo van,good,8,gas,94465,clean,automatic,4wd,mid-size,van,white,wi
21966,2012,gmc,savana cargo van,good,8,gas,95552,clean,automatic,4wd,mid-size,van,white,wi
21966,2012,gmc,savana cargo van,good,8,gas,95552,clean,automatic,4wd,mid-size,van,white,wi
21969,2011,chevrolet,express passenger,good,8,gas,73766,clean,automatic,4wd,full-size,van,black,wi
21990,2008,ford,f-350 sd,good,8,gas,68845,clean,automatic,rwd,full-size,truck,white,wi
21990,2008,ford,f-350 sd,good,8,gas,68845,clean,automatic,rwd,full-size,truck,white,wi
21990,2017,gmc,savana cargo van,good,8,gas,65618,clean,automatic,rwd,mid-size,van,red,wi
21990,2017,gmc,savana cargo van,good,8,gas,65618,clean,automatic,rwd,mid-size,van,red,wi
21994,2020,chevrolet,equinox,excellent,4,gas,4743,clean,automatic,fwd,mid-size,SUV,white,wi
21995,2011,ram,1500 big horn 4x4,like new,8,gas,106100,clean,automatic,4wd,full-size,truck,red,wi
21995,2011,ram,1500 big horn 4x4,like new,8,gas,106100,clean,automatic,4wd,full-size,truck,red,wi
21995,2017,jeep,wrangler unlimited,excellent,6,gas,199060,clean,automatic,4wd,full-size,SUV,grey,wi
21995,2014,chevrolet,silverado 1500,excellent,8,gas,136288,clean,automatic,4wd,full-size,pickup,black,wi
21999,2016,bmw,328i xdrive gran turismo,like new,4,gas,36234,clean,automatic,4wd,mid-size,sedan,black,wi
22000,1998,bmw,m3 sedan,excellent,6,gas,89000,clean,manual,rwd,mid-size,sedan,silver,wi
22488,2013,chevrolet,express passenger,good,8,gas,78507,clean,automatic,4wd,full-size,van,black,wi
22500,2011,chevrolet,silverado,excellent,8,gas,71500,clean,automatic,4wd,full-size,truck,green,wi
22500,2015,ford,f-150,excellent,6,gas,123727,clean,automatic,4wd,full-size,pickup,black,wi
22500,2015,ford,f-150,excellent,8,gas,123727,clean,automatic,fwd,full-size,pickup,black,wi
22541,2011,ford,f-150,excellent,8,gas,114751,clean,automatic,4wd,full-size,truck,black,wi
22877,2015,chevrolet,colorado z71,good,6,gas,77472,clean,automatic,4wd,full-size,truck,black,wi
22900,2015,rover,evoque,good,4,gas,75351,clean,automatic,4wd,full-size,SUV,white,wi
22900,2006,ram,2500,good,6,gas,118471,clean,automatic,4wd,full-size,truck,grey,wi
22925,2015,cadillac,srx,excellent,6,gas,28124,clean,automatic,4wd,mid-size,SUV,black,wi
22925,2015,cadillac,srx,excellent,6,gas,28124,clean,automatic,4wd,mid-size,SUV,black,wi
22988,2013,chevrolet,express cargo van,good,8,gas,75720,clean,automatic,4wd,mid-size,van,silver,wi
22994,2014,chevrolet,express passenger,good,8,gas,90822,clean,automatic,4wd,full-size,van,green,wi
22995,2015,ford,super duty f-350 drw,excellent,8,diesel,179096,clean,automatic,rwd,full-size,pickup,white,wi
22995,2020,ford,edge,excellent,4,gas,17000,clean,automatic,fwd,full-size,SUV,white,wi
22995,2015,nissan,murano,excellent,6,gas,45929,clean,automatic,4wd,mid-size,SUV,black,wi
22998,2020,buick,encore gx,excellent,3,gas,3292,clean,automatic,fwd,compact,SUV,red,wi
22999,2009,chevrolet,express passenger,good,8,gas,40935,clean,automatic,4wd,full-size,van,green,wi
23000,2015,chevrolet,silverado 1500,excellent,8,gas,70000,rebuilt,automatic,4wd,full-size,truck,silver,wi
23488,2012,chevrolet,express cargo van,good,8,gas,55067,clean,automatic,4wd,mid-size,van,silver,wi
23488,2012,chevrolet,express cargo van,good,8,gas,55067,clean,automatic,4wd,mid-size,van,silver,wi
23490,2013,chevrolet,express passenger,good,8,gas,70791,clean,automatic,4wd,full-size,van,white,wi
23500,2014,ford,f-150,excellent,8,gas,59000,clean,automatic,4wd,full-size,pickup,white,wi
23500,2012,gmc,yukon xl denali,excellent,8,gas,75700,clean,automatic,4wd,full-size,SUV,white,wi
23500,2017,ram,1500,excellent,6,gas,47563,clean,automatic,4wd,full-size,pickup,grey,wi
23888,2014,chevrolet,express passenger,good,8,gas,75760,clean,automatic,4wd,full-size,van,red,wi
23900,2013,toyota,tacoma,excellent,6,gas,40250,clean,automatic,4wd,mid-size,pickup,silver,wi
23942,2017,ford,explorer,excellent,6,gas,100316,clean,automatic,4wd,full-size,SUV,white,wi
23970,2013,chevrolet,express passenger,good,8,gas,69242,clean,automatic,4wd,full-size,van,silver,wi
23990,2011,jaguar,xj,like new,8,gas,29700,clean,automatic,rwd,full-size,sedan,black,wi
23990,2010,mercedes-benz,cl-class,good,8,gas,72247,clean,automatic,rwd,mid-size,coupe,black,wi
23995,2017,honda,cr-v,excellent,4,gas,37632,clean,automatic,4wd,mid-size,SUV,white,wi
23995,2008,ford,f-250,excellent,8,diesel,116271,rebuilt,automatic,4wd,full-size,pickup,blue,wi
23995,2015,bmw,x5,excellent,6,gas,90658,clean,automatic,4wd,full-size,SUV,black,wi
23998,2016,lexus,es,excellent,6,gas,51538,clean,automatic,fwd,mid-size,sedan,red,wi
24000,2019,mazda,cx-5,excellent,3,gas,45000,clean,automatic,4wd,mid-size,SUV,grey,wi
24495,2017,ram,1500,excellent,6,gas,36763,rebuilt,automatic,4wd,full-size,pickup,red,wi
24495,2017,ram,1500,excellent,6,gas,36763,rebuilt,automatic,4wd,full-size,pickup,red,wi
24500,2017,chrysler,300 s,like new,6,gas,22332,clean,automatic,4wd,full-size,sedan,white,wi
24666,2013,chevrolet,express cargo van,good,8,gas,38252,clean,automatic,4wd,mid-size,van,grey,wi
24777,2014,chevrolet,express passenger,good,8,gas,71825,clean,automatic,4wd,full-size,van,silver,wi
24777,2014,chevrolet,express passenger,good,8,gas,71825,clean,automatic,4wd,full-size,van,silver,wi
24800,2013,chevrolet,express passenger,good,8,gas,55291,clean,automatic,4wd,full-size,van,green,wi
24880,2014,chevrolet,express passenger,good,8,gas,62791,clean,automatic,4wd,full-size,van,white,wi
24888,2014,chevrolet,silverado 1500,excellent,8,gas,121785,clean,automatic,4wd,full-size,truck,silver,wi
24890,2015,chevrolet,silverado 1500,excellent,6,gas,80109,clean,automatic,4wd,full-size,truck,grey,wi
24898,2014,gmc,sierra 1500 sle,good,8,gas,109626,clean,automatic,4wd,full-size,truck,silver,wi
24900,2017,ford,f150 super cab sport,excellent,6,gas,33097,rebuilt,automatic,4wd,full-size,pickup,blue,wi
24900,2012,cadillac,escalade awd,excellent,8,gas,84143,clean,automatic,4wd,full-size,SUV,black,wi
24950,2015,chevrolet,silverado 2500hd,excellent,8,gas,181655,clean,automatic,4wd,full-size,truck,black,wi
24980,2013,chevrolet,express cargo van,good,8,gas,39967,clean,automatic,4wd,mid-size,van,white,wi
24980,2013,chevrolet,express cargo van,good,8,gas,39967,clean,automatic,4wd,mid-size,van,white,wi
24980,2013,chevrolet,express cargo van,good,8,gas,39967,clean,automatic,4wd,mid-size,van,white,wi
24986,2013,chevrolet,express cargo van,good,8,gas,25427,clean,automatic,4wd,mid-size,van,custom,wi
24986,2013,chevrolet,express cargo van,good,8,gas,25427,clean,automatic,4wd,mid-size,van,custom,wi
24990,2014,chevrolet,express commercial cutaway,good,8,gas,53765,clean,automatic,rwd,full-size,truck,white,wi
24990,2006,chevrolet,cc4500,good,8,gas,104422,clean,automatic,rwd,full-size,truck,white,wi
24990,2006,chevrolet,cc4500,good,8,gas,110932,clean,automatic,rwd,full-size,truck,white,wi
24990,2006,chevrolet,cc4500,good,8,gas,110932,clean,automatic,rwd,full-size,truck,white,wi
24995,2018,ford,flex sel awd,like new,6,gas,39106,clean,automatic,4wd,mid-size,SUV,blue,wi
24995,2012,audi,a7,excellent,6,gas,56619,clean,automatic,4wd,mid-size,sedan,black,wi
25000,2012,ram,2500,good,8,diesel,130000,clean,automatic,4wd,full-size,pickup,red,wi
25000,2017,chevrolet,traverse,excellent,6,gas,31103,clean,automatic,4wd,full-size,SUV,black,wi
25364,2017,ram,1500,excellent,6,gas,36150,clean,automatic,4wd,mid-size,truck,black,wi
25500,2016,lexus,nx 200t,like new,4,gas,57995,clean,automatic,4wd,mid-size,SUV,grey,wi
25500,2013,jeep,wrangler unlimited sahara,good,6,gas,87896,clean,automatic,4wd,mid-size,SUV,green,wi
25895,2017,chevrolet,colorado,excellent,6,gas,55909,rebuilt,automatic,4wd,mid-size,pickup,black,wi
25995,2015,jeep,wrangler unlimited,excellent,6,gas,91187,clean,automatic,4wd,full-size,SUV,white,wi
25995,2011,ford,super duty f-550 drw,excellent,8,diesel,127489,clean,automatic,rwd,full-size,pickup,white,wi
25998,2017,chevrolet,traverse,excellent,6,gas,27759,clean,automatic,4wd,full-size,SUV,black,wi
26000,2008,chevrolet,silverado 2500hd,good,8,diesel,120000,clean,automatic,4wd,mid-size,pickup,brown,wi
26314,2017,toyota,sienna,excellent,6,gas,19898,clean,automatic,fwd,full-size,van,red,wi
26700,2015,chevrolet,silverado 1500 ltz 4x4,excellent,8,gas,80100,clean,automatic,4wd,full-size,pickup,black,wi
26880,2011,chevrolet,express passenger,good,8,gas,29067,clean,automatic,4wd,full-size,van,custom,wi
26880,2011,chevrolet,express passenger,good,8,gas,29067,clean,automatic,4wd,full-size,van,custom,wi
26900,2014,chevrolet,camaro,good,8,gas,25549,clean,automatic,rwd,mid-size,coupe,blue,wi
26932,2018,toyota,avalon,excellent,6,gas,32003,clean,automatic,fwd,mid-size,sedan,silver,wi
26954,2015,jeep,grand cherokee,excellent,8,gas,59529,clean,automatic,4wd,full-size,SUV,black,wi
26990,2013,chevrolet,express cargo van,good,8,gas,36329,clean,automatic,4wd,mid-size,van,white,wi
26990,2006,ford,super duty f-550 drw,good,8,diesel,80033,clean,automatic,4wd,full-size,truck,red,wi
26990,2006,ford,super duty f-550 drw,good,8,diesel,80033,clean,automatic,4wd,full-size,truck,red,wi
26990,2016,ford,super duty f-350 drw,good,8,diesel,109769,clean,automatic,4wd,full-size,truck,grey,wi
26990,2016,ford,super duty f-350 drw,good,8,diesel,109769,clean,automatic,4wd,full-size,truck,grey,wi
26998,2013,chevrolet,express passenger,good,8,gas,42333,clean,automatic,4wd,full-size,van,silver,wi
27400,2016,gmc,sierra 1500,excellent,8,gas,115000,clean,automatic,4wd,full-size,pickup,black,wi
27490,2017,gmc,acadia,excellent,6,gas,28194,clean,automatic,4wd,mid-size,SUV,blue,wi
27950,2018,subaru,wrx,excellent,4,gas,20128,clean,manual,4wd,mid-size,sedan,white,wi
27990,2008,ford,econoline cargo van,good,8,gas,83459,clean,automatic,rwd,full-size,truck,white,wi
27990,2008,ford,econoline cargo van,good,8,gas,83459,clean,automatic,rwd,full-size,truck,white,wi
27995,2018,honda,accord sedan,excellent,4,gas,22021,clean,automatic,fwd,mid-size,sedan,white,wi
27995,2015,ram,1500 sport,excellent,8,gas,85402,clean,automatic,4wd,full-size,truck,white,wi
27995,2017,jeep,grand cherokee,excellent,6,gas,43105,clean,automatic,4wd,full-size,SUV,black,wi
27995,2014,gmc,sierra 1500,excellent,8,gas,74000,clean,automatic,4wd,full-size,pickup,black,wi
27995,2007,toyota,fj cruiser,excellent,8,gas,79993,clean,automatic,4wd,full-size,SUV,black,wi
27999,2014,jeep,wrangler,excellent,6,gas,75500,rebuilt,automatic,4wd,full-size,offroad,grey,wi
28000,2017,jaguar,xe 35t prestige,like new,6,gas,8699,clean,automatic,rwd,mid-size,sedan,black,wi
28400,2012,chevrolet,silverado 2500hd,excellent,8,gas,20046,clean,automatic,4wd,full-size,pickup,grey,wi
28750,2013,ford,f-150,excellent,8,gas,46835,clean,automatic,4wd,full-size,pickup,red,wi
28750,2013,ford,f-150,excellent,8,gas,46835,clean,automatic,4wd,full-size,pickup,red,wi
28850,2013,ford,f-150,excellent,8,gas,46835,clean,automatic,4wd,full-size,pickup,red,wi
28887,2017,chevrolet,silverado 1500,excellent,8,gas,96561,clean,automatic,4wd,mid-size,truck,silver,wi
28888,2011,chevrolet,express passenger,good,8,gas,62493,clean,automatic,4wd,full-size,van,white,wi
28950,2018,gmc,terrain denali,like new,4,gas,29316,clean,automatic,4wd,mid-size,SUV,black,wi
28995,2017,jeep,wrangler unlimited,excellent,6,gas,58109,clean,automatic,4wd,full-size,SUV,white,wi
28995,2015,ford,f-150,excellent,6,gas,77200,clean,automatic,4wd,full-size,pickup,red,wi
28995,2018,ford,explorer,excellent,4,gas,46573,clean,automatic,4wd,full-size,SUV,blue,wi
28995,2017,ram,1500,excellent,8,gas,53961,clean,automatic,4wd,full-size,pickup,black,wi
28995,2017,ford,expedition el,excellent,6,gas,84878,clean,automatic,4wd,full-size,SUV,black,wi
28995,2015,chevrolet,silverado 2lz ltz z71,good,8,gas,99288,clean,automatic,4wd,full-size,truck,black,wi
28998,2017,ford,f-150,excellent,6,gas,68192,clean,automatic,4wd,mid-size,truck,grey,wi
29000,2018,toyota,highlander xle,excellent,6,gas,47327,clean,automatic,4wd,mid-size,SUV,grey,wi
29000,2014,bmw,m5,excellent,8,gas,57034,rebuilt,automatic,4wd,full-size,sedan,black,wi
29490,2007,chevrolet,corvette,excellent,8,gas,15237,clean,automatic,rwd,sub-compact,coupe,yellow,wi
29900,2015,gmc,sierra 1500,like new,8,gas,25825,clean,automatic,4wd,full-size,pickup,black,wi
29950,2015,toyota,4 runner limited,excellent,6,gas,78920,clean,automatic,4wd,mid-size,SUV,black,wi
29980,2011,chevrolet,express passenger,good,8,gas,59796,clean,automatic,4wd,full-size,van,white,wi
29995,2013,lincoln,mkt limo,excellent,6,gas,84000,clean,automatic,rwd,compact,other,white,wi
29995,2013,lincoln,mkt limo,excellent,6,gas,84000,clean,automatic,rwd,compact,other,white,wi
29995,2018,chevrolet,suburban,excellent,8,gas,118915,clean,automatic,4wd,full-size,SUV,black,wi
29995,2016,chevrolet,suburban,excellent,8,gas,105992,clean,automatic,4wd,full-size,SUV,black,wi
30000,2019,gmc,acadia slt-1,like new,6,gas,44000,lien,automatic,4wd,full-size,SUV,black,wi
30000,2014,ford,f-150 platinum 4wd,good,8,gas,46594,clean,automatic,4wd,full-size,truck,black,wi
30569,2015,gmc,sierra sle,good,8,gas,60819,clean,automatic,4wd,full-size,truck,grey,wi
30900,2015,chevrolet,silverado 2500hd,excellent,8,gas,44858,clean,automatic,4wd,full-size,truck,white,wi
30900,2014,gmc,sierra 1500,excellent,8,gas,27660,clean,automatic,4wd,full-size,pickup,red,wi
30995,2017,chevrolet,express,excellent,8,gas,72217,rebuilt,automatic,rwd,full-size,truck,white,wi
30995,2020,chevrolet,blazer lt v6 awd,good,6,gas,3559,clean,automatic,4wd,full-size,SUV,silver,wi
30995,2017,ram,1500,like new,8,gas,17000,clean,automatic,4wd,full-size,pickup,red,wi
30995,2018,jeep,grand cherokee,good,6,gas,33500,clean,automatic,4wd,full-size,SUV,grey,wi
30995,2018,ford,f-150,excellent,6,gas,51473,clean,automatic,4wd,full-size,pickup,black,wi
30999,2016,ford,f-250,excellent,8,gas,49384,rebuilt,automatic,4wd,full-size,pickup,black,wi
30999,2016,ford,f-250,excellent,8,gas,49384,rebuilt,automatic,4wd,full-size,pickup,black,wi
31000,2018,ford,f-150,excellent,8,gas,57000,clean,automatic,4wd,full-size,truck,white,wi
31208,2019,volkswagen,tiguan,excellent,4,gas,7905,clean,automatic,4wd,full-size,SUV,grey,wi
31208,2019,volkswagen,tiguan,excellent,4,gas,7905,clean,automatic,4wd,full-size,SUV,grey,wi
31449,2017,buick,enclave,excellent,6,gas,23070,clean,automatic,4wd,full-size,SUV,white,wi
31500,2019,ram,1500 classic,excellent,8,gas,44855,clean,automatic,4wd,mid-size,truck,white,wi
31500,2015,ford,f150 lariat supercrew 4x4,like new,6,gas,80000,clean,automatic,4wd,full-size,truck,black,wi
31900,2011,gmc,sierra 2500hd,excellent,8,gas,44000,clean,automatic,4wd,full-size,pickup,silver,wi
31988,2011,chevrolet,express passenger,good,8,gas,30416,clean,automatic,4wd,full-size,van,white,wi
31988,2011,chevrolet,express passenger,good,8,gas,30416,clean,automatic,4wd,full-size,van,white,wi
31990,2012,ford,super duty f-450 drw,good,10,gas,55622,clean,automatic,4wd,full-size,truck,white,wi
31990,2012,ford,super duty f-450 drw,good,10,gas,55622,clean,automatic,4wd,full-size,truck,white,wi
31995,2016,ford,f-150,excellent,8,gas,75280,clean,automatic,4wd,full-size,pickup,black,wi
31995,2014,gmc,sierra,excellent,8,gas,71861,clean,automatic,4wd,full-size,truck,black,wi
31995,2014,gmc,sierra,excellent,8,gas,71861,clean,automatic,4wd,full-size,truck,black,wi
32000,2015,jeep,wrangler unlimited,excellent,6,gas,130870,clean,automatic,4wd,full-size,SUV,red,wi
32000,2016,dodge,charger srt 392,excellent,8,gas,58627,clean,automatic,rwd,mid-size,sedan,orange,wi
32900,2018,nissan,murano platinum awd,excellent,6,gas,14300,lien,automatic,4wd,full-size,SUV,black,wi
32900,2018,nissan,murano platinum awd,excellent,6,gas,14300,lien,automatic,4wd,full-size,SUV,black,wi
32990,2017,ford,f-150,excellent,8,gas,36812,clean,automatic,4wd,full-size,truck,blue,wi
32995,2016,ford,f-350,excellent,8,diesel,147636,clean,automatic,4wd,full-size,pickup,silver,wi
32995,2016,ford,f-350,excellent,8,diesel,147636,clean,automatic,4wd,full-size,pickup,silver,wi
32998,2018,ford,f-150,excellent,6,gas,19670,clean,automatic,4wd,mid-size,truck,grey,wi
33000,2019,chrysler,pacifica,like new,6,gas,24000,clean,automatic,fwd,full-size,mini-van,silver,wi
33000,2015,toyota,sequoia,like new,8,gas,75000,lien,automatic,4wd,full-size,SUV,black,wi
33483,2016,gmc,sierra 1500,excellent,8,gas,87755,clean,automatic,4wd,mid-size,truck,black,wi
33921,2016,gmc,sierra 1500,excellent,8,gas,87755,clean,automatic,4wd,mid-size,truck,black,wi
33961,2017,jaguar,f-pace,excellent,6,gas,39040,clean,automatic,4wd,full-size,SUV,black,wi
33978,2018,gmc,sierra 1500,excellent,8,gas,34958,clean,automatic,4wd,mid-size,truck,grey,wi
33978,2018,gmc,sierra 1500,excellent,8,gas,34958,clean,automatic,4wd,mid-size,truck,grey,wi
33994,2017,toyota,tacoma trd off road,excellent,6,gas,57114,clean,automatic,4wd,mid-size,truck,grey,wi
33995,2008,ram,2500,excellent,6,gas,124241,clean,automatic,4wd,full-size,truck,grey,wi
33995,2017,chevrolet,silverado 1500,excellent,8,gas,65609,clean,automatic,4wd,full-size,truck,black,wi
34000,2018,chevrolet,silverado 1500,like new,8,gas,28000,clean,automatic,4wd,full-size,truck,custom,wi
34500,2015,jeep,wrangler unlimited sahara,like new,6,gas,18509,clean,manual,4wd,full-size,SUV,yellow,wi
34500,2018,cadillac,pho,like new,6,gas,20000,clean,automatic,4wd,mid-size,SUV,white,wi
34900,2018,ram,big horn 4x4,like new,8,gas,30900,clean,automatic,4wd,full-size,pickup,blue,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,106561,clean,automatic,rwd,full-size,truck,white,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,103335,clean,automatic,rwd,full-size,truck,white,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,108302,clean,automatic,rwd,full-size,truck,white,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,106561,clean,automatic,rwd,full-size,truck,white,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,103335,clean,automatic,rwd,full-size,truck,white,wi
34990,2016,ford,super duty f-650 straight frame,good,8,diesel,108302,clean,automatic,rwd,full-size,truck,white,wi
34995,2012,jeep,grand cherokee,excellent,8,gas,73453,clean,automatic,4wd,full-size,SUV,black,wi
34998,2018,chevrolet,suburban,excellent,8,gas,85903,clean,automatic,4wd,full-size,SUV,blue,wi
35781,2018,ford,f-150,excellent,6,gas,26606,clean,automatic,4wd,mid-size,truck,red,wi
35988,2014,chevrolet,express passenger,good,8,gas,55535,clean,automatic,4wd,full-size,van,white,wi
35990,2011,ram,5500,good,6,diesel,98579,clean,automatic,4wd,full-size,truck,white,wi
35990,2011,ram,5500,good,6,diesel,98579,clean,automatic,4wd,full-size,truck,white,wi
35995,2018,chevrolet,camaro,excellent,8,gas,8523,clean,manual,rwd,sub-compact,coupe,white,wi
35995,2017,ford,f-250,excellent,8,gas,65267,clean,automatic,4wd,full-size,pickup,white,wi
35996,2017,chevrolet,silverado 1500,excellent,8,gas,22445,clean,automatic,4wd,mid-size,truck,silver,wi
36000,2018,dodge,durango rt awd,like new,8,gas,26800,lien,automatic,4wd,full-size,SUV,white,wi
36400,2014,chevrolet,silverado 1500,good,8,gas,22000,clean,automatic,4wd,full-size,truck,green,wi
36894,2020,chevrolet,traverse,excellent,6,gas,25867,clean,automatic,4wd,full-size,SUV,silver,wi
36922,2016,ram,1500,excellent,8,gas,22336,clean,automatic,4wd,mid-size,truck,yellow,wi
36990,2017,ram,2500,excellent,8,gas,95905,clean,automatic,4wd,full-size,truck,black,wi
37510,2017,jaguar,f-pace,excellent,6,gas,21791,clean,automatic,4wd,full-size,SUV,red,wi
37988,2014,chevrolet,express passenger,good,8,gas,22024,clean,automatic,4wd,full-size,van,white,wi
37995,2018,chevrolet,camaro,excellent,8,gas,25295,clean,automatic,rwd,sub-compact,coupe,black,wi
38300,2013,chevrolet,silverado,excellent,8,gas,49748,clean,automatic,4wd,full-size,truck,white,wi
38300,2013,chevrolet,sliverado,excellent,8,gas,49748,clean,automatic,4wd,full-size,truck,white,wi
38950,2016,chevrolet,silverado high country,like new,8,gas,74000,clean,automatic,4wd,full-size,truck,white,wi
